-41.313313,174.78308
-41.312813,174.78235
-41.306915,174.78683
-41.304977,174.78716
-41.30173,174.78455
-41.300255,174.78128
-41.29852,174.78267
-41.29868,174.77933
-41.298283,174.77745
-41.298973,174.7772
-41.29943,174.77696
-41.297276,174.77428
-41.297215,174.77116
-41.297703,174.76816
-41.30039,174.7653
-41.301147,174.7648
-41.30448,174.75388
-41.3048,174.75224
-41.30485,174.75168
-41.30881,174.75795
-41.313477,174.76424
-41.31354,174.76913
-41.306423,174.76563
-41.30294,174.76636
-41.303104,174.77003
-41.307816,174.77216
-41.306538,174.77501
-41.305294,174.77867
-41.307755,174.7812
-41.308647,174.78014
-41.310596,174.77664
-41.31027,174.77452
-41.310497,174.77272
-41.3131,174.77492
-41.312424,174.779
-41.31426,174.77982
-41.315624,174.7754
-41.31855,174.77786
-41.323875,174.7781
-41.321953,174.77533
-41.31772,174.76987
-41.31935,174.7697
-41.323273,174.76309
-41.323742,174.76309
-41.3238,174.75919
-41.329796,174.75697
-41.331753,174.75706
-41.329174,174.76228
-41.328297,174.76358
-41.328175,174.76604
-41.328167,174.7693
-41.328148,174.77411
-41.33216,174.76604
-41.332985,174.76701
-41.336338,174.76514
-41.33712,174.76
-41.34452,174.7595
-41.345615,174.76294
-41.344112,174.76595
-41.342915,174.7706
-41.343243,174.77264
-41.34313,174.77353
-41.34442,174.77452
-41.341454,174.77623
-41.340767,174.77141
-41.33906,174.77174
-41.33816,174.77606
-41.337845,174.77419
-41.337063,174.77248
-41.33469,174.77353
-41.33436,174.77313
-41.332565,174.77321
-41.33287,174.77655
-41.331512,174.78275
-41.33204,174.78406
-41.33082,174.78471
-41.329422,174.78325
-41.3272,174.78079
-41.32409,174.78625
-41.32422,174.78398
-41.323494,174.7835
-41.32287,174.7835
-41.322567,174.78374
-41.3219,174.78455
-41.32185,174.78511
-41.320827,174.78503
-41.320385,174.78903
-41.326603,174.79344
-41.3292,174.79564
-41.33014,174.79393
-41.330425,174.79327
-41.335907,174.78667
-41.337902,174.78235
-41.34168,174.7795
-41.342983,174.779
-41.34366,174.78177
-41.341774,174.78503
-41.34356,174.78822
-41.344765,174.79074
-41.3411,174.79083
-41.34022,174.78871
-41.338245,174.79344
-41.340813,174.81047
-41.337547,174.81088
-41.338966,174.81284
-41.341377,174.8196
-41.341774,174.8214
-41.337063,174.82442
-41.336308,174.81976
-41.334442,174.8183
-41.33049,174.81725
-41.329082,174.81203
-41.32928,174.8113
-41.33009,174.81015
-41.329884,174.8055
-41.328262,174.80428
-41.32639,174.80257
-41.32398,174.8011
-41.32426,174.80045
-41.32191,174.79515
-41.319225,174.7945
-41.31777,174.79344
-41.315903,174.79196
-41.316097,174.7945
-41.31757,174.7994
-41.31789,174.80135
-41.32385,174.80518
-41.324356,174.80598
-41.32149,174.81357
-41.32417,174.81749
-41.324455,174.82042
-41.330467,174.82196
-41.331234,174.83035
-41.32876,174.82922
-41.328945,174.83157
-41.329193,174.83362
-41.32929,174.83752
-41.329166,174.83826
-41.3233,174.83647
-41.323257,174.8355
-41.322037,174.83443
-41.323967,174.83044
-41.32154,174.83035
-41.319176,174.82986
-41.317005,174.81813
-41.315834,174.81642
-41.314465,174.81374
-41.313507,174.81512
-41.31316,174.82303
-41.31227,174.82759
-41.312828,174.82954
-41.301647,174.83133
-41.297092,174.83264
-41.300312,174.82245
-41.29831,174.8249
