40.774902,-73.912056
40.77494,-73.91233
40.776817,-73.91141
40.778366,-73.91361
40.777897,-73.915726
40.780895,-73.91729
40.784187,-73.91711
40.785828,-73.915634
40.783928,-73.92611
40.782547,-73.924545
40.781406,-73.920876
40.7817,-73.91968
40.779476,-73.92032
40.7779,-73.92225
40.777523,-73.92556
40.777138,-73.92556
40.77575,-73.92556
40.77478,-73.92905
40.773678,-73.93052
40.771725,-73.930885
40.771343,-73.93254
40.76942,-73.935295
40.76806,-73.93603
40.767162,-73.93732
40.77541,-73.934006
40.77548,-73.93612
40.772827,-73.940254
40.77229,-73.94135
40.77443,-73.943375
40.774174,-73.9443
40.776005,-73.94687
40.7764,-73.945854
40.779987,-73.94448
40.782722,-73.94365
40.78302,-73.944664
40.782772,-73.94833
40.780476,-73.95008
40.77848,-73.94962
40.77599,-73.95109
40.774094,-73.94861
40.772346,-73.9499
40.76947,-73.94485
40.769028,-73.943375
40.76853,-73.945305
40.769875,-73.94879
40.76901,-73.95247
40.770184,-73.95366
40.770477,-73.95247
40.772522,-73.95274
40.77456,-73.95568
40.7757,-73.95449
40.779446,-73.954765
40.77943,-73.95467
40.779236,-73.95384
40.779606,-73.95265
40.7812,-73.95247
40.785618,-73.9499
40.78538,-73.94879
40.786446,-73.946495
40.786785,-73.9386
40.785236,-73.935295
40.78329,-73.93465
40.787132,-73.92804
40.790134,-73.925835
40.79294,-73.9217
40.792805,-73.924545
40.790867,-73.93043
40.792446,-73.93502
40.794952,-73.934746
40.79543,-73.935936
40.79742,-73.934746
40.797935,-73.93566
40.799656,-73.935295
40.797657,-73.93694
40.797535,-73.93933
40.797127,-73.9408
40.798588,-73.93915
40.799088,-73.93887
40.8009,-73.9386
40.80486,-73.93933
40.805206,-73.93906
40.80474,-73.93796
40.804043,-73.931435
40.80479,-73.9318
40.808434,-73.930336
40.807053,-73.92712
40.806767,-73.92565
40.80324,-73.929596
40.80081,-73.92932
40.800426,-73.923904
40.797844,-73.91931
40.792896,-73.9149
40.794872,-73.91417
40.80421,-73.91692
40.80369,-73.92032
40.807137,-73.92069
40.807728,-73.91995
