41.89157,12.540693
41.891,12.540335
41.888844,12.539797
41.88798,12.542755
41.887177,12.543114
41.886173,12.543203
41.885426,12.543741
41.883644,12.543293
41.882767,12.540155
41.88253,12.540245
41.882496,12.539169
41.88205,12.535584
41.88267,12.535495
41.882507,12.531461
41.881664,12.531461
41.880108,12.52689
41.881474,12.524201
41.881145,12.522319
41.88157,12.519899
41.880814,12.51981
41.87765,12.524918
41.874977,12.526979
41.874542,12.528862
41.874355,12.529848
41.87402,12.530116
41.875828,12.53173
41.876305,12.537107
41.878147,12.537735
41.87712,12.540783
41.880062,12.5411415
41.879482,12.542217
41.87971,12.542934
41.879105,12.544279
41.87896,12.54903
41.878094,12.548582
41.877895,12.547596
41.876495,12.546431
41.875256,12.543831
41.871914,12.540873
41.87002,12.54141
41.86917,12.538721
41.86682,12.536481
41.86705,12.537197
41.868443,12.542576
41.86618,12.546431
41.865326,12.545176
41.864418,12.545086
41.864277,12.547058
41.864475,12.548044
41.867477,12.54921
41.866436,12.549658
41.86527,12.549837
41.863678,12.553154
41.865314,12.554947
41.863167,12.557098
41.860836,12.554678
41.8596,12.552706
41.858887,12.552258
41.856735,12.550285
41.860332,12.546789
41.860714,12.546789
41.859966,12.543203
41.855885,12.545534
41.855183,12.542217
41.856213,12.537735
41.856396,12.537466
41.857903,12.5383625
41.858234,12.538811
41.860878,12.53424
41.86262,12.532985
41.866753,12.532268
41.867077,12.532805
41.868572,12.531013
41.869015,12.530475
41.869587,12.530116
41.869175,12.528324
41.868855,12.527069
41.86797,12.5268
41.87042,12.523305
41.868885,12.52196
41.871674,12.517479
41.8743,12.517927
41.873894,12.511206
41.87507,12.512999
41.878403,12.516046
41.878906,12.5163145
41.879425,12.512999
41.88015,12.510579
41.88069,12.511923
41.881615,12.511833
41.881104,12.513716
41.882164,12.513804
41.885174,12.512819
41.8861,12.509952
41.886436,12.509683
41.885857,12.509414
41.883194,12.508607
41.88191,12.505023
41.882504,12.504485
41.881172,12.502693
41.879715,12.502066
41.88055,12.50556
41.876884,12.508338
41.87504,12.508428
41.874607,12.506098
41.8733,12.5013485
41.87316,12.497047
41.875412,12.495345
41.87589,12.495166
41.88069,12.493195
41.88488,12.488446
41.88525,12.484414
41.88802,12.481458
41.888515,12.481815
41.88871,12.480741
41.889626,12.480741
41.8926,12.484235
41.893425,12.483697
41.893284,12.482891
41.895344,12.481547
41.895416,12.482981
41.898922,12.484414
41.901115,12.48325
41.900856,12.480024
41.898685,12.481727
41.895626,12.476889
41.89378,12.4776945
41.89313,12.477336
41.89186,12.477784
